country,iso2c,iso3c,year,status,lastupdated,gdp_deflator,cpi_price,region,capital,longitude,latitude,income,lending
Mauritius,MUS,,2001,,2020-07-27,NA,60.93418259023,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2002,,2020-07-27,NA,64.86199575372,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2003,,2020-07-27,NA,67.38853503185,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2004,,2020-07-27,NA,70.55201698514,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2005,,2020-07-27,NA,74.03397027601,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2006,,2020-07-27,NA,80.64755838641,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2007,,2020-07-27,NA,87.7813163482,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2008,,2020-07-27,NA,96.27388535032,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2009,,2020-07-27,NA,98.71549893843,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2010,,2020-07-27,NA,101.63481953291,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2011,,2020-07-27,NA,108.24840764331,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2012,,2020-07-27,NA,112.40976645435,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2013,,2020-07-27,NA,116.3906581741,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2014,,2020-07-27,NA,120.12738853503,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2015,,2020-07-27,NA,121.69851380043,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2016,,2020-07-27,NA,122.86624203822,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2017,,2020-07-27,NA,127.3991507431,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2018,,2020-07-27,NA,131.50743099788,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2019,,2020-07-27,NA,132.10191082803,NA,NA,NA,NA,NA,NA
Mauritius,MUS,,2020,,2020-07-27,NA,136.13588110403,NA,NA,NA,NA,NA,NA
Mexico,MEX,,1990,,2020-07-27,NA,11.8926654905,NA,NA,NA,NA,NA,NA
Mexico,MEX,,1987,,2020-07-27,NA,3.65355193516,NA,NA,NA,NA,NA,NA
Mexico,MEX,,1988,,2020-07-27,NA,7.82452585732,NA,NA,NA,NA,NA,NA
Mexico,MEX,,1989,,2020-07-27,NA,9.39004667916,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2009,,2020-07-27,NA,97.13924725255,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2010,,2020-07-27,NA,101.17705232109,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2011,,2020-07-27,NA,104.62454515382,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2012,,2020-07-27,NA,108.92616100636,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2013,,2020-07-27,NA,113.07232513691,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2014,,2020-07-27,NA,117.61630738413,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2015,,2020-07-27,NA,120.81619619951,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2016,,2020-07-27,NA,124.2252683133,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2017,,2020-07-27,NA,131.73029918771,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2018,,2020-07-27,NA,138.18423337744,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2019,,2020-07-27,NA,143.20854927041,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2020,,2020-07-27,NA,146.75313338479,NA,NA,NA,NA,NA,NA
Mexico,MEX,,1991,,2020-07-27,NA,14.58782436505,NA,NA,NA,NA,NA,NA
Mexico,MEX,,1992,,2020-07-27,NA,16.85009832029,NA,NA,NA,NA,NA,NA
Mexico,MEX,,1993,,2020-07-27,NA,18.49323014298,NA,NA,NA,NA,NA,NA
Mexico,MEX,,1994,,2020-07-27,NA,19.78143262763,NA,NA,NA,NA,NA,NA
Mexico,MEX,,1995,,2020-07-27,NA,26.70478874922,NA,NA,NA,NA,NA,NA
Mexico,MEX,,1996,,2020-07-27,NA,35.88546835373,NA,NA,NA,NA,NA,NA
Mexico,MEX,,1997,,2020-07-27,NA,43.28706766641,NA,NA,NA,NA,NA,NA
Mexico,MEX,,1998,,2020-07-27,NA,50.18199590179,NA,NA,NA,NA,NA,NA
Mexico,MEX,,1999,,2020-07-27,NA,58.50501479399,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2000,,2020-07-27,NA,64.05804342632,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2001,,2020-07-27,NA,68.13708328739,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2002,,2020-07-27,NA,71.56486611901,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2003,,2020-07-27,NA,74.81883109126,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2004,,2020-07-27,NA,78.32664847282,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2005,,2020-07-27,NA,81.45039649723,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2006,,2020-07-27,NA,84.40659802624,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2007,,2020-07-27,NA,87.75487466461,NA,NA,NA,NA,NA,NA
Mexico,MEX,,2008,,2020-07-27,NA,92.25230409453,NA,NA,NA,NA,NA,NA
Mexico,MX,MEX,1968,,2022-12-22,1.02253365870762,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1969,,2022-12-22,6.96981159885641,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1970,,2022-12-22,2.68268097456283,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1972,,2022-12-22,6.53921567860367,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1967,,2022-12-22,3.17000030054363,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1994,,2022-12-22,8.81050439856685,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1976,,2022-12-22,19.3635456866018,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1973,,2022-12-22,13.3873680467602,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1992,,2022-12-22,14.8443919127694,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1965,,2022-12-22,1.55456605193136,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2004,,2022-12-22,7.96171097710625,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2002,,2022-12-22,5.50336587192604,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2005,,2022-12-22,5.87392141103811,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1960,,2022-12-22,NA,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1974,,2022-12-22,23.1328483478072,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1983,,2022-12-22,86.6335928711623,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1975,,2022-12-22,15.5825972068621,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1966,,2022-12-22,4.956987207376,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1991,,2022-12-22,23.4297190139577,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1971,,2022-12-22,6.35865050495188,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1996,,2022-12-22,26.5455123731278,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1993,,2022-12-22,36.1630460075926,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2001,,2022-12-22,6.04149011476282,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1963,,2022-12-22,3.21169218674888,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2003,,2022-12-22,4.0394555694029,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1998,,2022-12-22,15.4296852863347,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2007,,2022-12-22,5.78906129053314,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1995,,2022-12-22,38.4646570812515,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1989,,2022-12-22,26.8069480369221,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1964,,2022-12-22,5.80020353328605,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1982,,2022-12-22,61.8441415053426,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1990,,2022-12-22,28.1963805273913,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2018,,2022-12-22,4.94641112250018,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2020,,2022-12-22,4.16727410061226,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1997,,2022-12-22,18.7448692907348,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1999,,2022-12-22,16.102819047641,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2000,,2022-12-22,11.1522061155358,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1961,,2022-12-22,3.41805433759139,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2009,,2022-12-22,3.94766289502098,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1987,,2022-12-22,142.83648940365,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1986,,2022-12-22,69.3508787759755,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2008,,2022-12-22,6.17251207077045,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2019,,2022-12-22,4.12380780868217,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1979,,2022-12-22,19.6732980079213,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2015,,2022-12-22,2.83508621841817,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1977,,2022-12-22,30.4422357587575,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2021,,2022-12-22,5.16409565543347,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2006,,2022-12-22,6.38922240841194,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1985,,2022-12-22,58.7313833229125,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1962,,2022-12-22,2.56077302322389,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1988,,2022-12-22,100.447264237704,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2016,,2022-12-22,5.60527751287923,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2017,,2022-12-22,6.71270642990439,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1981,,2022-12-22,26.2974657808501,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1978,,2022-12-22,16.0023785290031,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2014,,2022-12-22,4.43971916284347,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1980,,2022-12-22,40.788128444431,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2011,,2022-12-22,5.84287319478247,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2010,,2022-12-22,4.54515133760761,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,1984,,2022-12-22,59.422645901177,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2012,,2022-12-22,4.06592696849427,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Mexico,MX,MEX,2013,,2022-12-22,1.52973082061064,NA,Latin America & Caribbean,Mexico City,-99.1276,19.427,Upper middle income,IBRD
Micronesia Fed. Sts.,FSM,,1987,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,1988,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,1989,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,1990,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2001,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2000,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2007,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2008,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2009,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,1996,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,1997,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,1998,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,1999,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2002,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2003,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2004,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2005,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2006,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2010,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2011,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2012,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2013,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2014,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2015,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2016,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2017,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2018,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2019,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,2020,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,1992,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,1994,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,1993,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,1995,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
Micronesia Fed. Sts.,FSM,,1991,,2020-07-27,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.",FM,FSM,2000,,2022-12-22,1.07890621048246,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1998,,2022-12-22,2.9912468251144,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1999,,2022-12-22,-0.784597582283723,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1994,,2022-12-22,2.61503131184722,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1978,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1979,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1977,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1975,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1976,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1997,,2022-12-22,0.651203193092726,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1996,,2022-12-22,1.86960440830831,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1993,,2022-12-22,3.01222130656562,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1981,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1961,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1991,,2022-12-22,5.10137122070229,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1974,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1995,,2022-12-22,2.247767526139,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1992,,2022-12-22,3.0305665110865,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1988,,2022-12-22,4.19924612786107,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1987,,2022-12-22,2.76845107987515,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2001,,2022-12-22,1.10884683902268,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2021,,2022-12-22,2.2878183041438,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1980,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2017,,2022-12-22,7.47108297734923,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1984,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2006,,2022-12-22,1.38470893905473,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2011,,2022-12-22,1.59563243436212,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1970,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1960,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1983,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1963,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1990,,2022-12-22,4.94965000222929,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1986,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1967,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2004,,2022-12-22,0.99330611340207,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2019,,2022-12-22,1.31458189130097,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2020,,2022-12-22,0.808820403806692,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2018,,2022-12-22,9.38634001227707,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1972,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1962,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2002,,2022-12-22,0.0941828893132595,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1982,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2007,,2022-12-22,3.17445993547543,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1964,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2003,,2022-12-22,-0.364125356444902,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1989,,2022-12-22,4.72750458162685,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1968,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1973,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1966,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2005,,2022-12-22,2.0969946720524,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1971,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2013,,2022-12-22,0.636944648983501,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2012,,2022-12-22,7.12250101573797,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2009,,2022-12-22,5.36161961358638,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1985,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2008,,2022-12-22,5.00497828605305,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1965,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2015,,2022-12-22,-5.25035878326008,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2016,,2022-12-22,4.04783780036301,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2014,,2022-12-22,3.02389423731965,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,2010,,2022-12-22,3.60298457333592,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
"Micronesia, Fed. Sts.",FM,FSM,1969,,2022-12-22,NA,NA,East Asia & Pacific,Palikir,158.185,6.91771,Lower middle income,IDA
Middle East & N. Africa developing,MNA,,1990,,2020-07-27,NA,31.77944441397,NA,NA,NA,NA,NA,NA
